date,hour,store_id,solar_kwh,solar_capacity_kw,efficiency_pct
2025-12-18,14,RS-004,22.22,40.0,55.5
2025-12-18,15,RS-004,16.73,40.0,41.8
2025-12-18,16,RS-004,6.44,40.0,16.1
2025-12-19,8,RS-004,3.69,40.0,9.2
2025-12-19,9,RS-004,11.22,40.0,28.1
2025-12-19,10,RS-004,16.69,40.0,41.7
2025-12-19,11,RS-004,9.93,40.0,24.8
2025-12-19,12,RS-004,30.97,40.0,77.4
2025-12-19,13,RS-004,10.93,40.0,27.3
2025-12-19,14,RS-004,23.66,40.0,59.2
2025-12-19,15,RS-004,8.55,40.0,21.4
2025-12-19,16,RS-004,4.09,40.0,10.2
2025-12-20,8,RS-004,10.98,40.0,27.5
2025-12-20,9,RS-004,15.44,40.0,38.6
2025-12-20,10,RS-004,14.31,40.0,35.8
2025-12-20,11,RS-004,26.16,40.0,65.4
2025-12-20,12,RS-004,24.01,40.0,60.0
2025-12-20,13,RS-004,12.17,40.0,30.4
2025-12-20,14,RS-004,9.88,40.0,24.7
2025-12-20,15,RS-004,8.88,40.0,22.2
2025-12-20,16,RS-004,7.65,40.0,19.1
2025-12-21,8,RS-004,7.06,40.0,17.6
2025-12-21,9,RS-004,17.3,40.0,43.2
2025-12-21,10,RS-004,19.47,40.0,48.7
2025-12-21,11,RS-004,17.52,40.0,43.8
2025-12-21,12,RS-004,10.56,40.0,26.4
2025-12-21,13,RS-004,21.16,40.0,52.9
2025-12-21,14,RS-004,11.44,40.0,28.6
2025-12-21,15,RS-004,8.58,40.0,21.4
2025-12-21,16,RS-004,10.0,40.0,25.0
2025-12-22,8,RS-004,4.3,40.0,10.8
2025-12-22,9,RS-004,16.21,40.0,40.5
2025-12-22,10,RS-004,20.29,40.0,50.7
2025-12-22,11,RS-004,22.65,40.0,56.6
2025-12-22,12,RS-004,12.32,40.0,30.8
2025-12-22,13,RS-004,10.27,40.0,25.7
2025-12-22,14,RS-004,18.89,40.0,47.2
2025-12-22,15,RS-004,11.57,40.0,28.9
2025-12-22,16,RS-004,5.87,40.0,14.7
2025-12-23,8,RS-004,10.65,40.0,26.6
2025-12-23,9,RS-004,15.12,40.0,37.8
2025-12-23,10,RS-004,15.36,40.0,38.4
2025-12-23,11,RS-004,28.66,40.0,71.7
2025-12-23,12,RS-004,9.33,40.0,23.3
2025-12-23,13,RS-004,11.87,40.0,29.7
2025-12-23,14,RS-004,18.81,40.0,47.0
2025-12-23,15,RS-004,17.12,40.0,42.8
2025-12-23,16,RS-004,4.54,40.0,11.3
2025-12-24,8,RS-004,10.57,40.0,26.4
2025-12-24,9,RS-004,11.72,40.0,29.3
2025-12-24,10,RS-004,22.18,40.0,55.5
2025-12-24,11,RS-004,22.43,40.0,56.1
2025-12-24,12,RS-004,21.57,40.0,53.9
2025-12-24,13,RS-004,15.28,40.0,38.2
2025-12-24,14,RS-004,17.07,40.0,42.7
2025-12-24,15,RS-004,21.52,40.0,53.8
2025-12-24,16,RS-004,11.15,40.0,27.9
2025-12-25,8,RS-004,8.24,40.0,20.6
2025-12-25,9,RS-004,15.19,40.0,38.0
2025-12-25,10,RS-004,10.78,40.0,26.9
2025-12-25,11,RS-004,13.79,40.0,34.5
2025-12-25,12,RS-004,11.51,40.0,28.8
2025-12-25,13,RS-004,18.37,40.0,45.9
2025-12-25,14,RS-004,18.44,40.0,46.1
2025-12-25,15,RS-004,17.89,40.0,44.7
2025-12-25,16,RS-004,5.85,40.0,14.6
2025-12-26,8,RS-004,7.12,40.0,17.8
2025-12-26,9,RS-004,9.46,40.0,23.7
2025-12-26,10,RS-004,8.83,40.0,22.1
2025-12-26,11,RS-004,21.29,40.0,53.2
2025-12-26,12,RS-004,30.21,40.0,75.5
2025-12-26,13,RS-004,17.29,40.0,43.2
2025-12-26,14,RS-004,15.13,40.0,37.8
2025-12-26,15,RS-004,13.95,40.0,34.9
2025-12-26,16,RS-004,9.08,40.0,22.7
2025-12-27,8,RS-004,8.53,40.0,21.3
2025-12-27,9,RS-004,19.7,40.0,49.2
2025-12-27,10,RS-004,16.2,40.0,40.5
2025-12-27,11,RS-004,15.34,40.0,38.4
2025-12-27,12,RS-004,26.45,40.0,66.1
2025-12-27,13,RS-004,29.89,40.0,74.7
2025-12-27,14,RS-004,12.09,40.0,30.2
2025-12-27,15,RS-004,19.16,40.0,47.9
2025-12-27,16,RS-004,7.28,40.0,18.2
2025-12-28,8,RS-004,5.62,40.0,14.1
2025-12-28,9,RS-004,13.7,40.0,34.2
2025-12-28,10,RS-004,23.04,40.0,57.6
2025-12-28,11,RS-004,26.56,40.0,66.4
2025-12-28,12,RS-004,12.83,40.0,32.1
2025-12-28,13,RS-004,18.24,40.0,45.6
2025-12-28,14,RS-004,16.01,40.0,40.0
2025-12-28,15,RS-004,10.02,40.0,25.1
2025-12-28,16,RS-004,8.14,40.0,20.4
2025-12-29,8,RS-004,10.94,40.0,27.3
2025-12-29,9,RS-004,16.56,40.0,41.4
2025-12-29,10,RS-004,25.18,40.0,62.9
2025-12-29,11,RS-004,13.44,40.0,33.6
2025-12-29,12,RS-004,23.27,40.0,58.2
2025-12-29,13,RS-004,23.33,40.0,58.3
2025-12-29,14,RS-004,22.01,40.0,55.0
2025-12-29,15,RS-004,12.2,40.0,30.5
2025-12-29,16,RS-004,9.18,40.0,22.9
2025-12-30,8,RS-004,7.15,40.0,17.9
2025-12-30,9,RS-004,12.83,40.0,32.1
2025-12-30,10,RS-004,11.9,40.0,29.8
2025-12-30,11,RS-004,15.01,40.0,37.5
2025-12-30,12,RS-004,29.56,40.0,73.9
2025-12-30,13,RS-004,24.02,40.0,60.1
2025-12-30,14,RS-004,12.56,40.0,31.4
2025-12-30,15,RS-004,18.09,40.0,45.2
2025-12-30,16,RS-004,3.59,40.0,9.0
2025-12-31,8,RS-004,4.59,40.0,11.5
2025-12-31,9,RS-004,17.47,40.0,43.7
2025-12-31,10,RS-004,8.14,40.0,20.4
2025-12-31,11,RS-004,23.62,40.0,59.1
2025-12-31,12,RS-004,26.32,40.0,65.8
2025-12-31,13,RS-004,21.22,40.0,53.0
2025-12-31,14,RS-004,9.15,40.0,22.9
2025-12-31,15,RS-004,12.88,40.0,32.2
2025-12-31,16,RS-004,11.46,40.0,28.7
2026-01-01,8,RS-004,10.55,40.0,26.4
2026-01-01,9,RS-004,16.3,40.0,40.8
2026-01-01,10,RS-004,24.56,40.0,61.4
2026-01-01,11,RS-004,26.54,40.0,66.3
2026-01-01,12,RS-004,22.95,40.0,57.4
2026-01-01,13,RS-004,20.33,40.0,50.8
2026-01-01,14,RS-004,24.35,40.0,60.9
2026-01-01,15,RS-004,15.34,40.0,38.4
2026-01-01,16,RS-004,3.8,40.0,9.5
2026-01-02,8,RS-004,9.54,40.0,23.8
2026-01-02,9,RS-004,19.87,40.0,49.7
2026-01-02,10,RS-004,8.74,40.0,21.9
2026-01-02,11,RS-004,24.37,40.0,60.9
2026-01-02,12,RS-004,10.55,40.0,26.4
2026-01-02,13,RS-004,24.19,40.0,60.5
2026-01-02,14,RS-004,16.24,40.0,40.6
2026-01-02,15,RS-004,6.8,40.0,17.0
2026-01-02,16,RS-004,5.06,40.0,12.7
2026-01-03,8,RS-004,7.03,40.0,17.6
2026-01-03,9,RS-004,14.7,40.0,36.8
2026-01-03,10,RS-004,24.54,40.0,61.3
2026-01-03,11,RS-004,27.74,40.0,69.3
2026-01-03,12,RS-004,19.51,40.0,48.8
2026-01-03,13,RS-004,32.29,40.0,80.7
2026-01-03,14,RS-004,22.15,40.0,55.4
2026-01-03,15,RS-004,8.43,40.0,21.1
2026-01-03,16,RS-004,4.63,40.0,11.6
2026-01-04,8,RS-004,9.74,40.0,24.3
2026-01-04,9,RS-004,8.99,40.0,22.5
2026-01-04,10,RS-004,18.32,40.0,45.8
2026-01-04,11,RS-004,15.12,40.0,37.8
2026-01-04,12,RS-004,29.77,40.0,74.4
2026-01-04,13,RS-004,25.64,40.0,64.1
2026-01-04,14,RS-004,15.98,40.0,40.0
2026-01-04,15,RS-004,8.75,40.0,21.9
2026-01-04,16,RS-004,9.88,40.0,24.7
2026-01-05,8,RS-004,7.83,40.0,19.6
2026-01-05,9,RS-004,17.06,40.0,42.6
2026-01-05,10,RS-004,25.05,40.0,62.6
2026-01-05,11,RS-004,25.1,40.0,62.8
2026-01-05,12,RS-004,24.67,40.0,61.7
2026-01-05,13,RS-004,19.44,40.0,48.6
2026-01-05,14,RS-004,9.62,40.0,24.1
2026-01-05,15,RS-004,17.96,40.0,44.9
2026-01-05,16,RS-004,11.56,40.0,28.9
2026-01-06,8,RS-004,10.24,40.0,25.6
2026-01-06,9,RS-004,16.4,40.0,41.0
2026-01-06,10,RS-004,13.48,40.0,33.7
2026-01-06,11,RS-004,24.96,40.0,62.4
2026-01-06,12,RS-004,31.79,40.0,79.5
2026-01-06,13,RS-004,28.94,40.0,72.4
2026-01-06,14,RS-004,23.08,40.0,57.7
2026-01-06,15,RS-004,6.23,40.0,15.6
2026-01-06,16,RS-004,5.13,40.0,12.8
2026-01-07,8,RS-004,11.66,40.0,29.1
2026-01-07,9,RS-004,17.32,40.0,43.3
2026-01-07,10,RS-004,22.52,40.0,56.3
2026-01-07,11,RS-004,15.37,40.0,38.4
2026-01-07,12,RS-004,29.54,40.0,73.8
2026-01-07,13,RS-004,28.97,40.0,72.4
2026-01-07,14,RS-004,8.6,40.0,21.5
2026-01-07,15,RS-004,13.43,40.0,33.6
2026-01-07,16,RS-004,3.83,40.0,9.6
2026-01-08,8,RS-004,6.34,40.0,15.8
2026-01-08,9,RS-004,21.26,40.0,53.2
2026-01-08,10,RS-004,25.49,40.0,63.7
2026-01-08,11,RS-004,31.45,40.0,78.6
2026-01-08,12,RS-004,18.97,40.0,47.4
2026-01-08,13,RS-004,28.14,40.0,70.3
2026-01-08,14,RS-004,15.62,40.0,39.0
2026-01-08,15,RS-004,10.25,40.0,25.6
2026-01-08,16,RS-004,6.62,40.0,16.6
2026-01-09,8,RS-004,6.78,40.0,17.0
2026-01-09,9,RS-004,8.44,40.0,21.1
2026-01-09,10,RS-004,14.59,40.0,36.5
2026-01-09,11,RS-004,16.78,40.0,42.0
2026-01-09,12,RS-004,13.62,40.0,34.0
2026-01-09,13,RS-004,21.34,40.0,53.3
2026-01-09,14,RS-004,8.85,40.0,22.1
2026-01-09,15,RS-004,11.59,40.0,29.0
2026-01-09,16,RS-004,5.23,40.0,13.1
2026-01-10,8,RS-004,6.4,40.0,16.0
2026-01-10,9,RS-004,8.39,40.0,21.0
2026-01-10,10,RS-004,23.57,40.0,58.9
2026-01-10,11,RS-004,23.09,40.0,57.7
2026-01-10,12,RS-004,12.91,40.0,32.3
2026-01-10,13,RS-004,18.45,40.0,46.1
2026-01-10,14,RS-004,7.85,40.0,19.6
2026-01-10,15,RS-004,13.52,40.0,33.8
2026-01-10,16,RS-004,3.93,40.0,9.8
2026-01-11,8,RS-004,10.04,40.0,25.1
2026-01-11,9,RS-004,6.62,40.0,16.6
2026-01-11,10,RS-004,18.46,40.0,46.2
2026-01-11,11,RS-004,25.38,40.0,63.4
2026-01-11,12,RS-004,25.09,40.0,62.7
2026-01-11,13,RS-004,31.24,40.0,78.1
2026-01-11,14,RS-004,25.84,40.0,64.6
2026-01-11,15,RS-004,20.85,40.0,52.1
2026-01-11,16,RS-004,7.79,40.0,19.5
2026-01-12,8,RS-004,11.42,40.0,28.5
2026-01-12,9,RS-004,10.11,40.0,25.3
2026-01-12,10,RS-004,13.87,40.0,34.7
2026-01-12,11,RS-004,29.98,40.0,75.0
2026-01-12,12,RS-004,29.02,40.0,72.5
2026-01-12,13,RS-004,19.87,40.0,49.7
2026-01-12,14,RS-004,29.66,40.0,74.2
2026-01-12,15,RS-004,6.25,40.0,15.6
2026-01-12,16,RS-004,8.29,40.0,20.7
2026-01-13,8,RS-004,3.93,40.0,9.8
2026-01-13,9,RS-004,7.69,40.0,19.2
2026-01-13,10,RS-004,12.45,40.0,31.1
2026-01-13,11,RS-004,12.86,40.0,32.1
2026-01-13,12,RS-004,30.87,40.0,77.2
2026-01-13,13,RS-004,10.77,40.0,26.9
2026-01-13,14,RS-004,8.7,40.0,21.7
2026-01-13,15,RS-004,13.56,40.0,33.9
2026-01-13,16,RS-004,4.92,40.0,12.3
2026-01-14,8,RS-004,6.58,40.0,16.4
2026-01-14,9,RS-004,17.1,40.0,42.8
2026-01-14,10,RS-004,13.29,40.0,33.2
2026-01-14,11,RS-004,29.53,40.0,73.8
2026-01-14,12,RS-004,18.85,40.0,47.1
2026-01-14,13,RS-004,19.29,40.0,48.2
2026-01-14,14,RS-004,16.14,40.0,40.4
2026-01-14,15,RS-004,18.85,40.0,47.1
2026-01-14,16,RS-004,6.4,40.0,16.0
2026-01-15,8,RS-004,10.05,40.0,25.1
2026-01-15,9,RS-004,13.34,40.0,33.4
2026-01-15,10,RS-004,12.13,40.0,30.3
2026-01-15,11,RS-004,16.99,40.0,42.5
2026-01-15,12,RS-004,25.13,40.0,62.8
2026-01-15,13,RS-004,17.73,40.0,44.3
2026-01-15,14,RS-004,20.32,40.0,50.8
2026-01-15,15,RS-004,7.68,40.0,19.2
2026-01-15,16,RS-004,9.89,40.0,24.7
2026-01-16,8,RS-004,4.33,40.0,10.8
2026-01-16,9,RS-004,17.22,40.0,43.0
2026-01-16,10,RS-004,9.28,40.0,23.2
2026-01-16,11,RS-004,24.42,40.0,61.1
2026-01-16,12,RS-004,18.13,40.0,45.3
2026-01-16,13,RS-004,10.5,40.0,26.2
2026-01-16,14,RS-004,21.76,40.0,54.4
2026-01-16,15,RS-004,8.44,40.0,21.1
2026-01-16,16,RS-004,9.17,40.0,22.9
2026-01-17,8,RS-004,10.35,40.0,25.9
2026-01-17,9,RS-004,11.48,40.0,28.7
2026-01-17,10,RS-004,26.75,40.0,66.9
2026-01-17,11,RS-004,28.77,40.0,71.9
2026-01-17,12,RS-004,16.91,40.0,42.3
2026-01-17,13,RS-004,32.27,40.0,80.7
2026-01-17,14,RS-004,19.66,40.0,49.1
2026-01-17,15,RS-004,9.23,40.0,23.1
2026-01-17,16,RS-004,8.98,40.0,22.4
2026-01-18,8,RS-004,4.62,40.0,11.6
2026-01-18,9,RS-004,16.14,40.0,40.4
2026-01-18,10,RS-004,13.94,40.0,34.8
2026-01-18,11,RS-004,20.01,40.0,50.0
2026-01-18,12,RS-004,19.26,40.0,48.2
2026-01-18,13,RS-004,20.1,40.0,50.3
2026-01-18,14,RS-004,24.34,40.0,60.9
2026-01-18,15,RS-004,8.87,40.0,22.2
2026-01-18,16,RS-004,5.84,40.0,14.6
2026-01-19,8,RS-004,7.14,40.0,17.8
2026-01-19,9,RS-004,17.19,40.0,43.0
2026-01-19,10,RS-004,21.47,40.0,53.7
2026-01-19,11,RS-004,10.25,40.0,25.6
2026-01-19,12,RS-004,28.24,40.0,70.6
2026-01-19,13,RS-004,30.08,40.0,75.2
2026-01-19,14,RS-004,13.87,40.0,34.7
2026-01-19,15,RS-004,6.43,40.0,16.1
2026-01-19,16,RS-004,8.08,40.0,20.2
2026-01-20,8,RS-004,10.23,40.0,25.6
2026-01-20,9,RS-004,15.11,40.0,37.8
2026-01-20,10,RS-004,20.69,40.0,51.7
2026-01-20,11,RS-004,12.53,40.0,31.3
2026-01-20,12,RS-004,17.97,40.0,44.9
2026-01-20,13,RS-004,20.31,40.0,50.8
2026-01-20,14,RS-004,20.81,40.0,52.0
2026-01-20,15,RS-004,9.43,40.0,23.6
2026-01-20,16,RS-004,3.54,40.0,8.8
2026-01-21,8,RS-004,5.97,40.0,14.9
2026-01-21,9,RS-004,15.28,40.0,38.2
2026-01-21,10,RS-004,23.07,40.0,57.7
2026-01-21,11,RS-004,23.64,40.0,59.1
2026-01-21,12,RS-004,30.28,40.0,75.7
2026-01-21,13,RS-004,24.58,40.0,61.4
2026-01-21,14,RS-004,19.41,40.0,48.5
2026-01-21,15,RS-004,13.96,40.0,34.9
2026-01-21,16,RS-004,4.25,40.0,10.6
2026-01-22,8,RS-004,6.79,40.0,17.0
2026-01-22,9,RS-004,11.53,40.0,28.8
2026-01-22,10,RS-004,16.3,40.0,40.8
2026-01-22,11,RS-004,16.06,40.0,40.1
2026-01-22,12,RS-004,18.22,40.0,45.5
2026-01-22,13,RS-004,13.04,40.0,32.6
2026-01-22,14,RS-004,26.96,40.0,67.4
2026-01-22,15,RS-004,10.73,40.0,26.8
2026-01-22,16,RS-004,4.28,40.0,10.7
2026-01-23,8,RS-004,3.48,40.0,8.7
2026-01-23,9,RS-004,12.21,40.0,30.5
2026-01-23,10,RS-004,29.12,40.0,72.8
2026-01-23,11,RS-004,21.58,40.0,53.9
2026-01-23,12,RS-004,14.11,40.0,35.3
2026-01-23,13,RS-004,11.93,40.0,29.8
2026-01-23,14,RS-004,28.51,40.0,71.3
2026-01-23,15,RS-004,18.22,40.0,45.5
2026-01-23,16,RS-004,8.72,40.0,21.8
2026-01-24,8,RS-004,3.68,40.0,9.2
2026-01-24,9,RS-004,10.14,40.0,25.4
2026-01-24,10,RS-004,22.18,40.0,55.5
2026-01-24,11,RS-004,21.96,40.0,54.9
2026-01-24,12,RS-004,10.3,40.0,25.8
2026-01-24,13,RS-004,28.46,40.0,71.2
2026-01-24,14,RS-004,10.44,40.0,26.1
2026-01-24,15,RS-004,14.14,40.0,35.4
2026-01-24,16,RS-004,9.8,40.0,24.5
2026-01-25,8,RS-004,4.02,40.0,10.0
2026-01-25,9,RS-004,16.88,40.0,42.2
2026-01-25,10,RS-004,15.65,40.0,39.1
2026-01-25,11,RS-004,18.7,40.0,46.8
2026-01-25,12,RS-004,18.11,40.0,45.3
2026-01-25,13,RS-004,21.49,40.0,53.7
2026-01-25,14,RS-004,28.39,40.0,71.0
2026-01-25,15,RS-004,8.23,40.0,20.6
2026-01-25,16,RS-004,9.16,40.0,22.9
2026-01-26,8,RS-004,10.11,40.0,25.3
2026-01-26,9,RS-004,19.79,40.0,49.5
2026-01-26,10,RS-004,29.8,40.0,74.5
2026-01-26,11,RS-004,26.34,40.0,65.8
2026-01-26,12,RS-004,25.49,40.0,63.7
2026-01-26,13,RS-004,10.23,40.0,25.6
2026-01-26,14,RS-004,22.52,40.0,56.3
2026-01-26,15,RS-004,14.34,40.0,35.9
2026-01-26,16,RS-004,10.9,40.0,27.3
2026-01-27,8,RS-004,10.09,40.0,25.2
2026-01-27,9,RS-004,11.85,40.0,29.6
2026-01-27,10,RS-004,13.93,40.0,34.8
2026-01-27,11,RS-004,12.78,40.0,31.9
2026-01-27,12,RS-004,18.89,40.0,47.2
2026-01-27,13,RS-004,22.23,40.0,55.6
2026-01-27,14,RS-004,13.99,40.0,35.0
2026-01-27,15,RS-004,17.98,40.0,45.0
2026-01-27,16,RS-004,8.65,40.0,21.6
2026-01-28,8,RS-004,6.43,40.0,16.1
2026-01-28,9,RS-004,15.58,40.0,39.0
2026-01-28,10,RS-004,8.45,40.0,21.1
2026-01-28,11,RS-004,12.57,40.0,31.4
2026-01-28,12,RS-004,14.48,40.0,36.2
2026-01-28,13,RS-004,31.15,40.0,77.9
2026-01-28,14,RS-004,11.63,40.0,29.1
2026-01-28,15,RS-004,11.97,40.0,29.9
2026-01-28,16,RS-004,3.73,40.0,9.3
2026-01-29,8,RS-004,6.2,40.0,15.5
2026-01-29,9,RS-004,15.48,40.0,38.7
2026-01-29,10,RS-004,24.35,40.0,60.9
2026-01-29,11,RS-004,30.83,40.0,77.1
2026-01-29,12,RS-004,28.92,40.0,72.3
2026-01-29,13,RS-004,20.4,40.0,51.0
2026-01-29,14,RS-004,21.98,40.0,54.9
2026-01-29,15,RS-004,9.84,40.0,24.6
2026-01-29,16,RS-004,8.52,40.0,21.3
2026-01-30,8,RS-004,5.0,40.0,12.5
2026-01-30,9,RS-004,11.8,40.0,29.5
2026-01-30,10,RS-004,22.6,40.0,56.5
2026-01-30,11,RS-004,24.06,40.0,60.1
2026-01-30,12,RS-004,21.2,40.0,53.0
2026-01-30,13,RS-004,14.84,40.0,37.1
2026-01-30,14,RS-004,9.17,40.0,22.9
2026-01-30,15,RS-004,14.55,40.0,36.4
2026-01-30,16,RS-004,7.68,40.0,19.2
2026-01-31,8,RS-004,6.38,40.0,16.0
2026-01-31,9,RS-004,16.89,40.0,42.2
2026-01-31,10,RS-004,21.7,40.0,54.2
2026-01-31,11,RS-004,26.83,40.0,67.1
2026-01-31,12,RS-004,14.27,40.0,35.7
2026-01-31,13,RS-004,16.51,40.0,41.3
2026-01-31,14,RS-004,24.21,40.0,60.5
2026-01-31,15,RS-004,17.73,40.0,44.3
2026-01-31,16,RS-004,3.65,40.0,9.1
2026-02-01,8,RS-004,8.05,40.0,20.1
2026-02-01,9,RS-004,11.51,40.0,28.8
2026-02-01,10,RS-004,8.37,40.0,20.9
2026-02-01,11,RS-004,10.18,40.0,25.4
2026-02-01,12,RS-004,29.97,40.0,74.9
2026-02-01,13,RS-004,23.85,40.0,59.6
2026-02-01,14,RS-004,23.83,40.0,59.6
2026-02-01,15,RS-004,8.29,40.0,20.7
2026-02-01,16,RS-004,10.39,40.0,26.0
2026-02-02,8,RS-004,7.26,40.0,18.1
2026-02-02,9,RS-004,18.83,40.0,47.1
2026-02-02,10,RS-004,12.14,40.0,30.3
2026-02-02,11,RS-004,22.15,40.0,55.4
2026-02-02,12,RS-004,32.95,40.0,82.4
2026-02-02,13,RS-004,11.02,40.0,27.5
2026-02-02,14,RS-004,16.44,40.0,41.1
2026-02-02,15,RS-004,20.71,40.0,51.8
2026-02-02,16,RS-004,4.03,40.0,10.1
2026-02-03,8,RS-004,3.63,40.0,9.1
2026-02-03,9,RS-004,19.82,40.0,49.5
2026-02-03,10,RS-004,25.15,40.0,62.9
2026-02-03,11,RS-004,13.86,40.0,34.6
2026-02-03,12,RS-004,14.39,40.0,36.0
2026-02-03,13,RS-004,26.49,40.0,66.2
2026-02-03,14,RS-004,23.06,40.0,57.6
2026-02-03,15,RS-004,8.62,40.0,21.5
2026-02-03,16,RS-004,11.87,40.0,29.7
2026-02-04,8,RS-004,4.53,40.0,11.3
2026-02-04,9,RS-004,17.51,40.0,43.8
2026-02-04,10,RS-004,20.38,40.0,50.9
2026-02-04,11,RS-004,24.37,40.0,60.9
2026-02-04,12,RS-004,30.52,40.0,76.3
2026-02-04,13,RS-004,26.56,40.0,66.4
2026-02-04,14,RS-004,11.19,40.0,28.0
2026-02-04,15,RS-004,7.39,40.0,18.5
2026-02-04,16,RS-004,6.68,40.0,16.7
2026-02-05,8,RS-004,8.04,40.0,20.1
2026-02-05,9,RS-004,19.39,40.0,48.5
2026-02-05,10,RS-004,23.86,40.0,59.7
2026-02-05,11,RS-004,16.58,40.0,41.4
2026-02-05,12,RS-004,16.67,40.0,41.7
2026-02-05,13,RS-004,11.55,40.0,28.9
2026-02-05,14,RS-004,24.18,40.0,60.5
2026-02-05,15,RS-004,7.21,40.0,18.0
2026-02-05,16,RS-004,6.99,40.0,17.5
2026-02-06,8,RS-004,5.87,40.0,14.7
2026-02-06,9,RS-004,16.72,40.0,41.8
2026-02-06,10,RS-004,15.39,40.0,38.5
2026-02-06,11,RS-004,11.96,40.0,29.9
2026-02-06,12,RS-004,16.29,40.0,40.7
2026-02-06,13,RS-004,16.49,40.0,41.2
2026-02-06,14,RS-004,11.21,40.0,28.0
2026-02-06,15,RS-004,6.7,40.0,16.8
2026-02-06,16,RS-004,10.43,40.0,26.1
2026-02-07,8,RS-004,5.58,40.0,14.0
2026-02-07,9,RS-004,16.27,40.0,40.7
2026-02-07,10,RS-004,14.31,40.0,35.8
2026-02-07,11,RS-004,10.28,40.0,25.7
2026-02-07,12,RS-004,13.77,40.0,34.4
2026-02-07,13,RS-004,14.1,40.0,35.2
2026-02-07,14,RS-004,22.82,40.0,57.0
2026-02-07,15,RS-004,15.18,40.0,38.0
2026-02-07,16,RS-004,9.14,40.0,22.9
2026-02-08,8,RS-004,8.58,40.0,21.4
2026-02-08,9,RS-004,16.42,40.0,41.1
2026-02-08,10,RS-004,19.82,40.0,49.5
2026-02-08,11,RS-004,28.17,40.0,70.4
2026-02-08,12,RS-004,29.06,40.0,72.6
2026-02-08,13,RS-004,22.97,40.0,57.4
2026-02-08,14,RS-004,9.93,40.0,24.8
2026-02-08,15,RS-004,12.14,40.0,30.3
2026-02-08,16,RS-004,7.26,40.0,18.1
2026-02-09,8,RS-004,10.39,40.0,26.0
2026-02-09,9,RS-004,14.32,40.0,35.8
2026-02-09,10,RS-004,17.18,40.0,43.0
2026-02-09,11,RS-004,22.97,40.0,57.4
2026-02-09,12,RS-004,15.19,40.0,38.0
2026-02-09,13,RS-004,23.46,40.0,58.7
2026-02-09,14,RS-004,26.57,40.0,66.4
2026-02-09,15,RS-004,7.87,40.0,19.7
2026-02-09,16,RS-004,5.72,40.0,14.3
2026-02-10,8,RS-004,4.07,40.0,10.2
2026-02-10,9,RS-004,12.72,40.0,31.8
2026-02-10,10,RS-004,19.23,40.0,48.1
2026-02-10,11,RS-004,16.78,40.0,42.0
2026-02-10,12,RS-004,29.93,40.0,74.8
2026-02-10,13,RS-004,11.62,40.0,29.0
2026-02-10,14,RS-004,23.39,40.0,58.5
2026-02-10,15,RS-004,10.48,40.0,26.2
2026-02-10,16,RS-004,3.63,40.0,9.1
2026-02-11,8,RS-004,5.37,40.0,13.4
2026-02-11,9,RS-004,20.08,40.0,50.2
2026-02-11,10,RS-004,22.59,40.0,56.5
2026-02-11,11,RS-004,19.67,40.0,49.2
2026-02-11,12,RS-004,20.15,40.0,50.4
2026-02-11,13,RS-004,26.59,40.0,66.5
2026-02-11,14,RS-004,12.55,40.0,31.4
2026-02-11,15,RS-004,17.64,40.0,44.1
2026-02-11,16,RS-004,10.41,40.0,26.0
2026-02-12,8,RS-004,6.67,40.0,16.7
2026-02-12,9,RS-004,8.03,40.0,20.1
2026-02-12,10,RS-004,21.53,40.0,53.8
2026-02-12,11,RS-004,11.66,40.0,29.1
2026-02-12,12,RS-004,14.85,40.0,37.1
2026-02-12,13,RS-004,15.54,40.0,38.8
2026-02-12,14,RS-004,27.28,40.0,68.2
2026-02-12,15,RS-004,20.72,40.0,51.8
2026-02-12,16,RS-004,4.0,40.0,10.0
2026-02-13,8,RS-004,8.28,40.0,20.7
2026-02-13,9,RS-004,9.35,40.0,23.4
2026-02-13,10,RS-004,16.24,40.0,40.6
2026-02-13,11,RS-004,16.06,40.0,40.1
2026-02-13,12,RS-004,20.3,40.0,50.8
2026-02-13,13,RS-004,18.41,40.0,46.0
2026-02-13,14,RS-004,23.44,40.0,58.6
2026-02-13,15,RS-004,21.31,40.0,53.3
2026-02-13,16,RS-004,10.27,40.0,25.7
2026-02-14,8,RS-004,12.54,40.0,31.4
2026-02-14,9,RS-004,8.18,40.0,20.4
2026-02-14,10,RS-004,25.25,40.0,63.1
2026-02-14,11,RS-004,13.08,40.0,32.7
2026-02-14,12,RS-004,27.39,40.0,68.5
2026-02-14,13,RS-004,23.4,40.0,58.5
2026-02-14,14,RS-004,29.0,40.0,72.5
2026-02-14,15,RS-004,14.25,40.0,35.6
2026-02-14,16,RS-004,11.71,40.0,29.3
2026-02-15,8,RS-004,4.91,40.0,12.3
2026-02-15,9,RS-004,15.23,40.0,38.1
2026-02-15,10,RS-004,17.9,40.0,44.7
2026-02-15,11,RS-004,28.95,40.0,72.4
2026-02-15,12,RS-004,14.55,40.0,36.4
2026-02-15,13,RS-004,11.44,40.0,28.6
2026-02-15,14,RS-004,16.69,40.0,41.7
2026-02-15,15,RS-004,13.24,40.0,33.1
2026-02-15,16,RS-004,7.3,40.0,18.2
2026-02-16,8,RS-004,5.42,40.0,13.6
2026-02-16,9,RS-004,20.26,40.0,50.7
2026-02-16,10,RS-004,19.31,40.0,48.3
