date,store_id,diesel_stock_liters,diesel_purchased_liters,tank_capacity_liters,supplier_lead_time_days,days_of_coverage
2026-03-01,RS-006,142.4,0.0,160,2.9,8.1
2026-03-02,RS-006,126.2,0.0,160,4.0,7.8
2026-03-03,RS-006,119.0,0.0,160,2.7,16.5
2026-03-04,RS-006,108.4,0.0,160,4.0,10.3
2026-03-05,RS-006,99.6,0.0,160,3.5,11.3
2026-03-06,RS-006,160.0,110.9,160,3.2,11.7
2026-03-07,RS-006,144.2,0.0,160,2.9,9.1
2026-03-08,RS-006,128.3,0.0,160,3.5,8.1
2026-03-09,RS-006,160.0,94.3,160,2.9,11.3
2026-03-10,RS-006,144.1,0.0,160,4.0,9.1
2026-03-11,RS-006,129.9,0.0,160,4.0,9.2
2026-03-12,RS-006,113.3,0.0,160,3.9,6.8
2026-03-13,RS-006,104.3,0.0,160,2.5,11.6
2026-03-14,RS-006,87.8,0.0,160,3.0,5.3
2026-03-15,RS-006,151.6,76.8,160,3.2,11.7
2026-03-16,RS-006,140.5,0.0,160,4.2,12.6
2026-03-17,RS-006,130.4,0.0,160,2.5,12.9
2026-03-18,RS-006,117.6,0.0,160,3.8,9.2
2026-03-19,RS-006,111.4,0.0,160,2.6,18.0
2026-03-20,RS-006,99.1,0.0,160,4.3,8.1
2026-03-21,RS-006,85.4,0.0,160,4.1,6.2
2026-03-22,RS-006,70.7,0.0,160,4.0,4.8
2026-03-23,RS-006,63.4,0.0,160,4.2,8.7
2026-03-24,RS-006,46.3,0.0,160,4.3,2.7
2026-03-25,RS-006,144.0,106.4,160,3.8,16.6
2026-03-26,RS-006,130.3,0.0,160,3.8,9.5
2026-03-27,RS-006,160.0,122.7,160,2.5,10.7
2026-03-28,RS-006,153.4,0.0,160,3.1,23.1
2026-03-29,RS-006,142.5,0.0,160,2.9,13.1
2025-10-01,RS-007,160.0,126.5,160,2.1,15.1
2025-10-02,RS-007,147.3,0.0,160,2.3,11.6
2025-10-03,RS-007,129.7,0.0,160,1.1,7.4
2025-10-04,RS-007,120.7,0.0,160,2.5,13.4
2025-10-05,RS-007,111.2,0.0,160,0.6,11.7
2025-10-06,RS-007,160.0,84.1,160,2.3,11.5
2025-10-07,RS-007,160.0,103.6,160,1.2,11.0
2025-10-08,RS-007,148.7,0.0,160,0.7,13.1
2025-10-09,RS-007,133.1,0.0,160,1.6,8.5
2025-10-10,RS-007,125.3,0.0,160,2.0,16.1
2025-10-11,RS-007,160.0,74.0,160,1.6,21.2
2025-10-12,RS-007,152.0,0.0,160,1.7,19.1
2025-10-13,RS-007,160.0,83.6,160,1.2,11.9
2025-10-14,RS-007,143.7,0.0,160,2.4,8.8
2025-10-15,RS-007,136.3,0.0,160,2.0,18.4
2025-10-16,RS-007,119.5,0.0,160,2.6,7.1
2025-10-17,RS-007,110.9,0.0,160,0.8,12.9
2025-10-18,RS-007,99.1,0.0,160,2.6,8.4
2025-10-19,RS-007,92.7,0.0,160,2.1,14.5
2025-10-20,RS-007,82.3,0.0,160,0.8,7.9
2025-10-21,RS-007,160.0,118.2,160,2.6,17.5
2025-10-22,RS-007,160.0,111.8,160,2.1,10.2
2025-10-23,RS-007,145.7,0.0,160,2.4,10.2
2025-10-24,RS-007,137.1,0.0,160,1.2,16.0
2025-10-25,RS-007,160.0,77.4,160,2.2,9.4
2025-10-26,RS-007,152.8,0.0,160,1.3,21.2
2025-10-27,RS-007,146.4,0.0,160,2.5,22.8
2025-10-28,RS-007,133.9,0.0,160,0.9,10.7
2025-10-29,RS-007,122.4,0.0,160,2.0,10.7
2025-10-30,RS-007,105.4,0.0,160,2.1,6.2
2025-10-31,RS-007,96.8,0.0,160,2.3,11.2
2025-11-01,RS-007,90.5,0.0,160,1.4,14.5
2025-11-02,RS-007,77.3,0.0,160,2.3,5.9
2025-11-03,RS-007,66.2,0.0,160,1.2,6.0
2025-11-04,RS-007,50.8,0.0,160,2.3,3.3
2025-11-05,RS-007,160.0,123.2,160,1.5,11.8
2025-11-06,RS-007,146.1,0.0,160,1.3,10.5
2025-11-07,RS-007,131.7,0.0,160,2.7,9.1
2025-11-08,RS-007,123.0,0.0,160,1.5,14.2
2025-11-09,RS-007,116.1,0.0,160,2.4,16.7
2025-11-10,RS-007,105.9,0.0,160,1.7,10.4
2025-11-11,RS-007,94.3,0.0,160,2.8,8.2
2025-11-12,RS-007,79.2,0.0,160,2.6,5.2
2025-11-13,RS-007,71.2,0.0,160,1.5,8.8
2025-11-14,RS-007,160.0,116.9,160,1.4,21.8
2025-11-15,RS-007,145.9,0.0,160,1.2,10.3
2025-11-16,RS-007,129.7,0.0,160,1.3,8.0
2025-11-17,RS-007,121.0,0.0,160,1.5,13.8
2025-11-18,RS-007,160.0,84.2,160,2.8,9.6
2025-11-19,RS-007,143.7,0.0,160,1.6,8.8
2025-11-20,RS-007,133.0,0.0,160,2.8,12.5
2025-11-21,RS-007,126.4,0.0,160,3.0,19.0
2025-11-22,RS-007,111.4,0.0,160,2.9,7.4
2025-11-23,RS-007,93.8,0.0,160,2.3,5.3
2025-11-24,RS-007,158.2,71.5,160,1.5,22.2
2025-11-25,RS-007,144.3,0.0,160,1.4,10.4
2025-11-26,RS-007,132.6,0.0,160,2.6,11.3
2025-11-27,RS-007,120.6,0.0,160,2.0,10.0
2025-11-28,RS-007,109.0,0.0,160,3.1,9.4
2025-11-29,RS-007,100.4,0.0,160,3.0,11.6
2025-11-30,RS-007,160.0,114.6,160,2.8,12.5
2025-12-01,RS-007,142.2,0.0,160,1.8,8.0
2025-12-02,RS-007,133.9,0.0,160,1.9,16.2
2025-12-03,RS-007,160.0,71.1,160,1.5,13.1
2025-12-04,RS-007,149.6,0.0,160,3.0,14.5
2025-12-05,RS-007,132.5,0.0,160,2.6,7.7
2025-12-06,RS-007,117.3,0.0,160,3.1,7.7
2025-12-07,RS-007,101.8,0.0,160,2.4,6.6
2025-12-08,RS-007,160.0,103.4,160,1.4,12.2
2025-12-09,RS-007,160.0,76.1,160,2.8,25.0
2025-12-10,RS-007,146.0,0.0,160,1.4,10.4
2025-12-11,RS-007,137.8,0.0,160,3.0,16.8
2025-12-12,RS-007,160.0,119.5,160,1.4,16.1
2025-12-13,RS-007,143.0,0.0,160,3.2,8.4
2025-12-14,RS-007,130.5,0.0,160,2.6,10.5
2025-12-15,RS-007,160.0,109.9,160,1.8,10.5
2025-12-16,RS-007,147.5,0.0,160,3.3,11.8
2025-12-17,RS-007,139.3,0.0,160,1.8,16.9
2025-12-18,RS-007,125.6,0.0,160,2.0,9.2
2025-12-19,RS-007,114.8,0.0,160,2.1,10.7
2025-12-20,RS-007,99.1,0.0,160,1.6,6.3
2025-12-21,RS-007,84.7,0.0,160,1.9,5.9
2025-12-22,RS-007,74.2,0.0,160,1.7,7.1
2025-12-23,RS-007,67.7,0.0,160,1.6,10.4
2025-12-24,RS-007,149.0,91.9,160,2.6,14.0
2025-12-25,RS-007,160.0,94.4,160,2.8,13.9
2025-12-26,RS-007,143.1,0.0,160,2.7,8.5
2025-12-27,RS-007,127.9,0.0,160,1.6,8.4
2025-12-28,RS-007,113.6,0.0,160,2.5,7.9
2025-12-29,RS-007,96.8,0.0,160,3.0,5.8
2025-12-30,RS-007,160.0,95.8,160,2.0,9.2
2025-12-31,RS-007,160.0,89.3,160,2.5,15.4
2026-01-01,RS-007,152.5,0.0,160,2.0,20.2
2026-01-02,RS-007,137.5,0.0,160,2.9,9.2
2026-01-03,RS-007,127.1,0.0,160,1.9,12.2
2026-01-04,RS-007,112.9,0.0,160,1.7,8.0
2026-01-05,RS-007,160.0,80.0,160,3.4,9.3
2026-01-06,RS-007,144.4,0.0,160,1.6,9.2
2026-01-07,RS-007,128.2,0.0,160,2.9,7.9
2026-01-08,RS-007,111.4,0.0,160,2.7,6.6
2026-01-09,RS-007,160.0,101.9,160,2.6,8.9
2026-01-10,RS-007,144.3,0.0,160,2.0,9.2
2026-01-11,RS-007,160.0,120.2,160,2.8,10.2
2026-01-12,RS-007,150.1,0.0,160,3.3,15.2
2026-01-13,RS-007,160.0,99.3,160,3.0,9.7
2026-01-14,RS-007,160.0,87.8,160,3.0,12.2
2026-01-15,RS-007,146.8,0.0,160,2.4,11.1
2026-01-16,RS-007,139.9,0.0,160,3.3,20.3
2026-01-17,RS-007,160.0,70.5,160,2.1,12.8
2026-01-18,RS-007,151.9,0.0,160,3.1,18.7
2026-01-19,RS-007,142.7,0.0,160,2.4,15.6
2026-01-20,RS-007,160.0,89.9,160,1.8,10.1
2026-01-21,RS-007,160.0,107.0,160,3.4,18.0
2026-01-22,RS-007,147.0,0.0,160,3.3,11.3
2026-01-23,RS-007,139.5,0.0,160,2.4,18.4
2026-01-24,RS-007,126.6,0.0,160,3.1,9.8
2026-01-25,RS-007,108.9,0.0,160,2.5,6.1
2026-01-26,RS-007,160.0,91.0,160,3.8,19.5
2026-01-27,RS-007,142.4,0.0,160,2.2,8.1
2026-01-28,RS-007,132.6,0.0,160,2.0,13.5
2026-01-29,RS-007,160.0,85.1,160,3.5,18.1
2026-01-30,RS-007,142.1,0.0,160,2.1,7.9
2026-01-31,RS-007,132.7,0.0,160,3.4,14.2
2026-02-01,RS-007,124.9,0.0,160,2.2,15.9
2026-02-02,RS-007,112.3,0.0,160,3.7,8.9
2026-02-03,RS-007,96.5,0.0,160,1.9,6.1
2026-02-04,RS-007,160.0,82.5,160,1.9,8.9
2026-02-05,RS-007,152.2,0.0,160,2.4,19.4
2026-02-06,RS-007,140.0,0.0,160,3.5,11.6
2026-02-07,RS-007,131.8,0.0,160,3.2,16.0
2026-02-08,RS-007,119.8,0.0,160,3.8,10.0
2026-02-09,RS-007,112.5,0.0,160,2.3,15.5
2026-02-10,RS-007,160.0,122.8,160,3.4,12.1
2026-02-11,RS-007,160.0,96.0,160,2.5,9.6
2026-02-12,RS-007,146.6,0.0,160,2.1,10.9
2026-02-13,RS-007,160.0,107.8,160,2.5,9.4
2026-02-14,RS-007,144.6,0.0,160,3.2,9.4
2026-02-15,RS-007,136.5,0.0,160,3.2,17.0
2026-02-16,RS-007,160.0,77.6,160,3.9,21.2
2026-02-17,RS-007,143.2,0.0,160,2.2,8.5
2026-02-18,RS-007,129.9,0.0,160,3.8,9.7
2026-02-19,RS-007,113.8,0.0,160,4.1,7.1
2026-02-20,RS-007,107.0,0.0,160,3.3,15.7
2026-02-21,RS-007,91.1,0.0,160,2.7,5.7
2026-02-22,RS-007,160.0,108.3,160,3.0,16.2
2026-02-23,RS-007,144.1,0.0,160,4.0,9.1
2026-02-24,RS-007,129.1,0.0,160,3.4,8.6
2026-02-25,RS-007,121.4,0.0,160,3.2,15.8
2026-02-26,RS-007,160.0,72.3,160,3.5,10.9
2026-02-27,RS-007,153.3,0.0,160,2.7,22.9
2026-02-28,RS-007,145.5,0.0,160,2.9,18.6
2026-03-01,RS-007,128.1,0.0,160,3.1,7.4
2026-03-02,RS-007,112.7,0.0,160,3.8,7.3
2026-03-03,RS-007,99.9,0.0,160,2.3,7.8
2026-03-04,RS-007,92.7,0.0,160,3.1,12.9
2026-03-05,RS-007,81.3,0.0,160,3.7,7.1
2026-03-06,RS-007,65.0,0.0,160,4.1,4.0
2026-03-07,RS-007,50.6,0.0,160,2.5,3.5
2026-03-08,RS-007,34.1,0.0,160,3.5,2.1
2026-03-09,RS-007,132.3,114.0,160,3.3,8.4
2026-03-10,RS-007,160.0,85.1,160,2.6,9.2
2026-03-11,RS-007,160.0,99.8,160,3.9,18.1
2026-03-12,RS-007,144.2,0.0,160,3.2,9.2
2026-03-13,RS-007,131.6,0.0,160,2.9,10.4
2026-03-14,RS-007,118.4,0.0,160,2.4,8.9
2026-03-15,RS-007,100.9,0.0,160,3.4,5.8
2026-03-16,RS-007,87.6,0.0,160,4.0,6.6
2026-03-17,RS-007,74.7,0.0,160,4.1,5.8
2026-03-18,RS-007,160.0,108.1,160,3.8,11.9
2026-03-19,RS-007,147.0,0.0,160,3.9,11.3
2026-03-20,RS-007,130.5,0.0,160,4.2,7.9
2026-03-21,RS-007,118.1,0.0,160,2.5,9.5
2026-03-22,RS-007,111.7,0.0,160,3.0,17.5
2026-03-23,RS-007,102.1,0.0,160,4.1,10.7
2026-03-24,RS-007,160.0,75.7,160,2.8,13.4
2026-03-25,RS-007,160.0,111.2,160,3.2,11.6
2026-03-26,RS-007,143.5,0.0,160,2.7,8.7
2026-03-27,RS-007,128.2,0.0,160,3.0,8.3
2026-03-28,RS-007,111.8,0.0,160,2.7,6.9
2026-03-29,RS-007,93.9,0.0,160,3.9,5.3
2025-10-01,RS-008,160.0,92.4,160,1.5,14.5
2025-10-02,RS-008,144.6,0.0,160,1.1,9.4
2025-10-03,RS-008,129.3,0.0,160,2.2,8.5
2025-10-04,RS-008,115.8,0.0,160,0.7,8.6
2025-10-05,RS-008,100.0,0.0,160,1.3,6.3
2025-10-06,RS-008,160.0,104.9,160,1.0,17.9
2025-10-07,RS-008,160.0,67.8,160,2.1,10.3
2025-10-08,RS-008,143.8,0.0,160,1.7,8.9
2025-10-09,RS-008,133.5,0.0,160,2.5,13.0
2025-10-10,RS-008,126.4,0.0,160,1.8,17.7
2025-10-11,RS-008,116.4,0.0,160,1.0,11.7
2025-10-12,RS-008,100.0,0.0,160,2.4,6.1
2025-10-13,RS-008,160.0,99.9,160,1.8,15.0
2025-10-14,RS-008,144.6,0.0,160,1.8,9.4
2025-10-15,RS-008,134.4,0.0,160,2.1,13.2
2025-10-16,RS-008,126.7,0.0,160,2.0,16.5
2025-10-17,RS-008,116.1,0.0,160,2.3,10.9
2025-10-18,RS-008,104.5,0.0,160,2.1,9.0
2025-10-19,RS-008,92.2,0.0,160,1.6,7.5
2025-10-20,RS-008,79.5,0.0,160,2.0,6.3
2025-10-21,RS-008,61.6,0.0,160,2.5,3.4
2025-10-22,RS-008,157.8,107.2,160,1.1,14.4
2025-10-23,RS-008,141.4,0.0,160,2.6,8.6
2025-10-24,RS-008,132.1,0.0,160,1.9,14.3
2025-10-25,RS-008,120.5,0.0,160,0.8,10.4
2025-10-26,RS-008,113.7,0.0,160,1.2,16.7
2025-10-27,RS-008,106.1,0.0,160,2.6,14.1
2025-10-28,RS-008,160.0,101.5,160,1.6,9.2
2025-10-29,RS-008,160.0,93.2,160,1.9,22.1
2025-10-30,RS-008,150.2,0.0,160,2.7,15.4
2025-10-31,RS-008,160.0,97.9,160,0.9,12.8
2025-11-01,RS-008,149.3,0.0,160,1.3,14.0
2025-11-02,RS-008,132.2,0.0,160,1.4,7.7
2025-11-03,RS-008,116.5,0.0,160,1.8,7.4
2025-11-04,RS-008,107.6,0.0,160,1.8,12.2
2025-11-05,RS-008,95.2,0.0,160,1.3,7.7
2025-11-06,RS-008,148.0,69.7,160,1.9,8.7
2025-11-07,RS-008,130.9,0.0,160,1.6,7.7
2025-11-08,RS-008,118.8,0.0,160,1.6,9.8
2025-11-09,RS-008,107.2,0.0,160,1.6,9.3
2025-11-10,RS-008,93.3,0.0,160,2.7,6.7
2025-11-11,RS-008,82.1,0.0,160,1.8,7.3
2025-11-12,RS-008,74.5,0.0,160,2.0,9.9
2025-11-13,RS-008,65.7,0.0,160,1.4,7.4
2025-11-14,RS-008,56.5,0.0,160,2.8,6.2
2025-11-15,RS-008,41.5,0.0,160,1.7,2.8
2025-11-16,RS-008,127.8,93.5,160,2.9,17.7
2025-11-17,RS-008,114.8,0.0,160,2.7,8.8
2025-11-18,RS-008,160.0,123.6,160,1.4,9.6
2025-11-19,RS-008,145.5,0.0,160,1.5,10.0
2025-11-20,RS-008,160.0,119.8,160,1.1,23.7
2025-11-21,RS-008,160.0,103.6,160,2.0,21.4
2025-11-22,RS-008,151.6,0.0,160,2.2,18.0
2025-11-23,RS-008,139.3,0.0,160,2.3,11.3
2025-11-24,RS-008,160.0,80.9,160,2.5,14.2
2025-11-25,RS-008,160.0,103.0,160,1.6,16.3
2025-11-26,RS-008,142.2,0.0,160,1.2,8.0
2025-11-27,RS-008,133.5,0.0,160,2.7,15.5
2025-11-28,RS-008,118.7,0.0,160,1.8,8.0
2025-11-29,RS-008,108.7,0.0,160,3.0,10.9
2025-11-30,RS-008,102.3,0.0,160,2.1,15.9
2025-12-01,RS-008,96.3,0.0,160,2.0,16.0
2025-12-02,RS-008,90.1,0.0,160,2.7,14.6
2025-12-03,RS-008,76.6,0.0,160,1.3,5.7
2025-12-04,RS-008,60.0,0.0,160,2.8,3.6
2025-12-05,RS-008,46.0,0.0,160,1.3,3.3
2025-12-06,RS-008,156.3,127.1,160,2.8,9.3
2025-12-07,RS-008,139.3,0.0,160,1.7,8.2
2025-12-08,RS-008,123.2,0.0,160,2.1,7.7
2025-12-09,RS-008,160.0,99.6,160,2.1,17.7
2025-12-10,RS-008,147.4,0.0,160,1.3,11.7
2025-12-11,RS-008,138.8,0.0,160,3.2,16.2
2025-12-12,RS-008,126.5,0.0,160,2.2,10.3
2025-12-13,RS-008,119.4,0.0,160,1.8,16.7
2025-12-14,RS-008,108.8,0.0,160,1.7,10.3
2025-12-15,RS-008,99.0,0.0,160,2.1,10.2
2025-12-16,RS-008,86.4,0.0,160,3.0,6.8
2025-12-17,RS-008,70.3,0.0,160,1.9,4.4
2025-12-18,RS-008,160.0,119.9,160,3.4,12.6
2025-12-19,RS-008,152.9,0.0,160,1.5,21.5
2025-12-20,RS-008,160.0,74.0,160,1.6,19.6
2025-12-21,RS-008,152.2,0.0,160,2.0,19.4
2025-12-22,RS-008,139.3,0.0,160,2.4,10.8
2025-12-23,RS-008,129.6,0.0,160,1.9,13.4
2025-12-24,RS-008,160.0,104.6,160,1.6,21.0
2025-12-25,RS-008,142.5,0.0,160,2.9,8.1
2025-12-26,RS-008,131.8,0.0,160,3.4,12.4
2025-12-27,RS-008,160.0,119.1,160,2.4,22.1
2025-12-28,RS-008,147.0,0.0,160,2.2,11.3
2025-12-29,RS-008,129.8,0.0,160,2.3,7.6
2025-12-30,RS-008,160.0,70.2,160,2.7,9.7
2025-12-31,RS-008,146.1,0.0,160,2.6,10.5
2026-01-01,RS-008,134.2,0.0,160,3.2,11.3
2026-01-02,RS-008,122.0,0.0,160,1.9,10.0
2026-01-03,RS-008,112.4,0.0,160,2.8,11.7
2026-01-04,RS-008,95.4,0.0,160,1.7,5.6
2026-01-05,RS-008,160.0,88.9,160,1.8,9.2
2026-01-06,RS-008,145.7,0.0,160,3.0,10.2
2026-01-07,RS-008,129.2,0.0,160,2.8,7.8
2026-01-08,RS-008,112.8,0.0,160,3.2,6.9
2026-01-09,RS-008,160.0,113.8,160,2.0,21.2
2026-01-10,RS-008,153.3,0.0,160,3.5,22.9
2026-01-11,RS-008,144.1,0.0,160,2.6,15.7
2026-01-12,RS-008,137.1,0.0,160,3.0,19.5
2026-01-13,RS-008,130.6,0.0,160,3.0,20.2
2026-01-14,RS-008,160.0,114.8,160,3.1,10.3
2026-01-15,RS-008,150.6,0.0,160,2.0,16.1
2026-01-16,RS-008,140.8,0.0,160,3.3,14.4
2026-01-17,RS-008,160.0,77.5,160,2.2,12.3
2026-01-18,RS-008,146.4,0.0,160,2.8,10.7
2026-01-19,RS-008,140.2,0.0,160,3.3,22.9
2026-01-20,RS-008,125.8,0.0,160,2.0,8.7
2026-01-21,RS-008,111.3,0.0,160,2.6,7.6
2026-01-22,RS-008,105.0,0.0,160,2.6,16.9
2026-01-23,RS-008,160.0,116.9,160,1.8,22.7
2026-01-24,RS-008,160.0,72.4,160,2.2,11.2
2026-01-25,RS-008,146.3,0.0,160,2.7,10.7
2026-01-26,RS-008,130.3,0.0,160,3.3,8.1
2026-01-27,RS-008,116.6,0.0,160,2.8,8.5
2026-01-28,RS-008,102.7,0.0,160,3.7,7.4
2026-01-29,RS-008,159.0,65.0,160,2.3,18.4
2026-01-30,RS-008,144.1,0.0,160,3.0,9.6
2026-01-31,RS-008,126.4,0.0,160,2.4,7.1
2026-02-01,RS-008,112.0,0.0,160,2.0,7.8
2026-02-02,RS-008,98.7,0.0,160,2.9,7.5
2026-02-03,RS-008,91.4,0.0,160,2.2,12.5
2026-02-04,RS-008,160.0,84.5,160,3.6,14.5
2026-02-05,RS-008,151.1,0.0,160,3.6,17.0
2026-02-06,RS-008,160.0,111.1,160,3.7,10.6
2026-02-07,RS-008,142.4,0.0,160,3.1,8.1
2026-02-08,RS-008,131.6,0.0,160,3.8,12.3
2026-02-09,RS-008,119.2,0.0,160,3.5,9.6
2026-02-10,RS-008,107.2,0.0,160,3.8,8.9
2026-02-11,RS-008,160.0,107.3,160,3.5,9.1
2026-02-12,RS-008,145.6,0.0,160,2.0,10.1
2026-02-13,RS-008,137.6,0.0,160,3.5,17.2
2026-02-14,RS-008,124.1,0.0,160,2.4,9.2
2026-02-15,RS-008,112.1,0.0,160,3.5,9.4
2026-02-16,RS-008,104.8,0.0,160,3.1,14.4
2026-02-17,RS-008,94.4,0.0,160,3.6,9.1
2026-02-18,RS-008,87.1,0.0,160,2.6,12.0
2026-02-19,RS-008,75.8,0.0,160,3.4,6.7
2026-02-20,RS-008,58.7,0.0,160,3.2,3.4
2026-02-21,RS-008,43.1,0.0,160,3.3,2.8
2026-02-22,RS-008,113.4,80.0,160,2.5,11.7
2026-02-23,RS-008,100.4,0.0,160,3.9,7.7
2026-02-24,RS-008,89.3,0.0,160,3.3,8.0
2026-02-25,RS-008,73.2,0.0,160,2.6,4.6
2026-02-26,RS-008,156.0,92.4,160,3.6,16.3
2026-02-27,RS-008,144.0,0.0,160,2.5,11.9
2026-02-28,RS-008,160.0,89.2,160,4.1,9.5
2026-03-01,RS-008,146.2,0.0,160,4.1,10.6
2026-03-02,RS-008,138.7,0.0,160,3.3,18.7
2026-03-03,RS-008,160.0,77.5,160,3.7,25.5
2026-03-04,RS-008,160.0,105.3,160,3.7,12.2
2026-03-05,RS-008,144.3,0.0,160,3.4,9.2
2026-03-06,RS-008,131.2,0.0,160,3.3,10.0
2026-03-07,RS-008,118.4,0.0,160,4.2,9.3
2026-03-08,RS-008,111.5,0.0,160,2.8,16.1
2026-03-09,RS-008,97.1,0.0,160,2.6,6.8
2026-03-10,RS-008,160.0,100.3,160,3.3,17.0
2026-03-11,RS-008,151.5,0.0,160,3.2,17.9
2026-03-12,RS-008,141.8,0.0,160,3.2,14.6
2026-03-13,RS-008,128.8,0.0,160,2.5,9.9
2026-03-14,RS-008,160.0,126.8,160,2.8,12.2
2026-03-15,RS-008,145.6,0.0,160,3.8,10.1
2026-03-16,RS-008,129.0,0.0,160,2.5,7.7
2026-03-17,RS-008,111.2,0.0,160,3.9,6.3
2026-03-18,RS-008,160.0,99.8,160,3.2,20.9
2026-03-19,RS-008,142.5,0.0,160,4.1,8.1
2026-03-20,RS-008,134.9,0.0,160,2.7,17.7
2026-03-21,RS-008,122.4,0.0,160,3.8,9.9
2026-03-22,RS-008,108.1,0.0,160,3.0,7.5
2026-03-23,RS-008,91.2,0.0,160,3.4,5.4
2026-03-24,RS-008,78.7,0.0,160,3.2,6.3
2026-03-25,RS-008,70.7,0.0,160,3.5,8.9
2026-03-26,RS-008,58.1,0.0,160,4.3,4.6
2026-03-27,RS-008,43.7,0.0,160,2.7,3.0
2026-03-28,RS-008,121.9,95.3,160,3.3,7.1
2026-03-29,RS-008,108.9,0.0,160,2.5,8.4
2025-10-01,RS-009,200.0,146.9,200,0.6,9.9
2025-10-02,RS-009,181.0,0.0,200,1.4,9.5
2025-10-03,RS-009,159.4,0.0,200,0.5,7.4
2025-10-04,RS-009,147.0,0.0,200,2.3,11.9
2025-10-05,RS-009,134.6,0.0,200,2.0,10.8
2025-10-06,RS-009,122.5,0.0,200,1.9,10.1
2025-10-07,RS-009,106.5,0.0,200,2.0,6.7
2025-10-08,RS-009,88.4,0.0,200,0.8,4.9
2025-10-09,RS-009,176.1,109.5,200,0.8,8.1
2025-10-10,RS-009,156.9,0.0,200,1.9,8.2
2025-10-11,RS-009,144.2,0.0,200,2.3,11.4
2025-10-12,RS-009,132.5,0.0,200,1.6,11.3
2025-10-13,RS-009,200.0,131.2,200,1.6,22.5
2025-10-14,RS-009,186.8,0.0,200,1.8,14.2
2025-10-15,RS-009,200.0,84.7,200,2.1,12.1
2025-10-16,RS-009,179.8,0.0,200,1.8,8.9
2025-10-17,RS-009,167.7,0.0,200,1.6,13.8
2025-10-18,RS-009,146.3,0.0,200,1.6,6.9
2025-10-19,RS-009,129.8,0.0,200,1.1,7.9
2025-10-20,RS-009,116.6,0.0,200,1.9,8.8
2025-10-21,RS-009,98.4,0.0,200,2.4,5.4
2025-10-22,RS-009,200.0,121.4,200,2.6,14.4
2025-10-23,RS-009,186.6,0.0,200,2.4,14.0
2025-10-24,RS-009,172.9,0.0,200,2.6,12.6
2025-10-25,RS-009,200.0,118.4,200,2.6,12.4
2025-10-26,RS-009,182.8,0.0,200,2.2,10.6
2025-10-27,RS-009,166.2,0.0,200,2.3,10.1
2025-10-28,RS-009,156.7,0.0,200,1.0,16.5
2025-10-29,RS-009,200.0,110.0,200,2.7,10.9
2025-10-30,RS-009,180.4,0.0,200,1.0,9.2
2025-10-31,RS-009,158.4,0.0,200,2.7,7.2
2025-11-01,RS-009,142.4,0.0,200,2.0,8.9
2025-11-02,RS-009,130.0,0.0,200,2.3,10.5
2025-11-03,RS-009,122.2,0.0,200,1.6,15.8
2025-11-04,RS-009,111.8,0.0,200,2.0,10.7
2025-11-05,RS-009,101.7,0.0,200,2.2,10.0
2025-11-06,RS-009,94.1,0.0,200,1.4,12.4
2025-11-07,RS-009,75.5,0.0,200,1.4,4.1
2025-11-08,RS-009,55.2,0.0,200,2.6,2.7
2025-11-09,RS-009,132.9,87.0,200,1.0,14.3
2025-11-10,RS-009,119.9,0.0,200,2.8,9.2
2025-11-11,RS-009,102.9,0.0,200,2.3,6.1
2025-11-12,RS-009,89.8,0.0,200,2.6,6.8
2025-11-13,RS-009,79.1,0.0,200,1.1,7.4
2025-11-14,RS-009,64.6,0.0,200,2.5,4.5
2025-11-15,RS-009,151.3,101.7,200,1.1,10.1
2025-11-16,RS-009,143.4,0.0,200,2.8,18.1
2025-11-17,RS-009,134.2,0.0,200,2.7,14.6
2025-11-18,RS-009,116.4,0.0,200,2.6,6.5
2025-11-19,RS-009,106.3,0.0,200,1.3,10.6
2025-11-20,RS-009,91.4,0.0,200,2.5,6.1
2025-11-21,RS-009,70.6,0.0,200,1.3,3.4
2025-11-22,RS-009,181.0,129.1,200,2.1,9.7
2025-11-23,RS-009,170.0,0.0,200,1.9,15.4
2025-11-24,RS-009,200.0,135.1,200,1.9,21.8
2025-11-25,RS-009,186.8,0.0,200,2.6,14.1
2025-11-26,RS-009,200.0,110.2,200,2.9,12.1
2025-11-27,RS-009,185.7,0.0,200,2.4,13.0
2025-11-28,RS-009,175.2,0.0,200,1.2,16.6
2025-11-29,RS-009,155.3,0.0,200,1.5,7.8
2025-11-30,RS-009,200.0,151.9,200,2.1,12.2
2025-12-01,RS-009,192.4,0.0,200,1.5,25.4
2025-12-02,RS-009,183.0,0.0,200,1.3,19.5
2025-12-03,RS-009,160.8,0.0,200,2.0,7.2
2025-12-04,RS-009,152.6,0.0,200,2.6,18.5
2025-12-05,RS-009,132.8,0.0,200,1.5,6.7
2025-12-06,RS-009,120.9,0.0,200,1.5,10.1
2025-12-07,RS-009,113.2,0.0,200,2.5,14.6
2025-12-08,RS-009,102.2,0.0,200,2.6,9.4
2025-12-09,RS-009,88.7,0.0,200,1.6,6.6
2025-12-10,RS-009,200.0,158.2,200,2.8,13.3
2025-12-11,RS-009,185.7,0.0,200,3.3,13.0
2025-12-12,RS-009,164.5,0.0,200,3.2,7.8
2025-12-13,RS-009,156.5,0.0,200,2.1,19.6
2025-12-14,RS-009,134.5,0.0,200,2.5,6.1
