date,store_id,blackout_hours,generator_hours,grid_hours,diesel_consumed_liters,diesel_cost_mmk,grid_cost_mmk,solar_kwh,total_energy_cost_mmk,operating_mode_actual,operating_mode_planned,submitted_by,submitted_at
2026-02-14,RC-003,7.1,5.5,8.9,0.3,909.0,56.0,0.0,965.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-02-14 19:35:00
2026-02-15,RC-003,5.3,4.4,10.7,0.3,918.0,67.0,0.0,985.0,SELECTIVE,SELECTIVE,U Kyaw,2026-02-15 18:42:00
2026-02-16,RC-003,8.7,8.1,7.3,0.5,1574.0,46.0,0.0,1620.0,REDUCED,REDUCED,Daw Su,2026-02-16 19:37:00
2026-02-17,RC-003,12.0,9.4,4.0,0.5,1604.0,25.0,0.0,1629.0,SELECTIVE,SELECTIVE,Ma Thida,2026-02-17 18:19:00
2026-02-18,RC-003,7.2,5.6,8.8,0.3,996.0,55.0,0.0,1051.0,FULL,FULL,U Kyaw,2026-02-18 18:17:00
2026-02-19,RC-003,7.9,6.4,8.1,0.3,1021.0,51.0,0.0,1072.0,FULL,FULL,Ko Zaw,2026-02-19 21:17:00
2026-02-20,RC-003,12.0,8.9,4.0,0.6,1899.0,25.0,0.0,1924.0,FULL,FULL,U Kyaw,2026-02-20 18:49:00
2026-02-21,RC-003,6.0,5.9,10.0,0.3,992.0,62.0,0.0,1054.0,REDUCED,REDUCED,U Kyaw,2026-02-21 18:54:00
2026-02-22,RC-003,5.4,4.6,10.6,0.3,992.0,66.0,0.0,1058.0,FULL,FULL,Daw Su,2026-02-22 21:54:00
2026-02-23,RC-003,8.9,6.8,7.1,0.4,1338.0,44.0,0.0,1382.0,FULL,FULL,Ko Zaw,2026-02-23 20:43:00
2026-02-24,RC-003,9.6,7.7,6.4,0.5,1591.0,40.0,0.0,1631.0,FULL,FULL,Ko Zaw,2026-02-24 18:28:00
2026-02-25,RC-003,8.4,8.1,7.6,0.4,1178.0,48.0,0.0,1226.0,FULL,FULL,Ko Zaw,2026-02-25 20:57:00
2026-02-26,RC-003,9.4,9.2,6.6,0.6,1854.0,41.0,0.0,1895.0,FULL,FULL,Ko Zaw,2026-02-26 19:44:00
2026-02-27,RC-003,8.2,6.3,7.8,0.3,921.0,49.0,0.0,970.0,FULL,FULL,U Aung Ko,2026-02-27 18:04:00
2026-02-28,RC-003,6.9,5.2,9.1,0.4,1226.0,57.0,0.0,1283.0,FULL,FULL,U Kyaw,2026-02-28 18:36:00
2026-03-01,RC-003,7.2,5.7,8.8,0.3,922.0,55.0,0.0,977.0,FULL,FULL,Ma Thida,2026-03-01 18:11:00
2026-03-02,RC-003,12.0,11.8,4.0,0.6,1794.0,25.0,0.0,1819.0,FULL,FULL,Ko Zaw,2026-03-02 19:50:00
2026-03-03,RC-003,10.6,9.8,5.4,0.5,1532.0,34.0,0.0,1566.0,FULL,FULL,Ko Zaw,2026-03-03 20:37:00
2026-03-04,RC-003,12.0,8.8,4.0,0.5,1534.0,25.0,0.0,1559.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-03-04 19:09:00
2026-03-05,RC-003,12.0,9.2,4.0,0.6,1794.0,25.0,0.0,1819.0,FULL,FULL,U Kyaw,2026-03-05 19:44:00
2026-03-06,RC-003,11.2,9.2,4.8,0.6,1919.0,30.0,0.0,1949.0,FULL,FULL,U Kyaw,2026-03-06 20:59:00
2026-03-07,RC-003,4.9,4.1,11.1,0.3,927.0,69.0,0.0,996.0,FULL,FULL,Daw Su,2026-03-07 19:40:00
2026-03-08,RC-003,8.4,6.2,7.6,0.4,1183.0,48.0,0.0,1231.0,FULL,FULL,Daw Su,2026-03-08 19:13:00
2026-03-09,RC-003,7.9,7.3,8.1,0.4,1244.0,51.0,0.0,1295.0,FULL,FULL,U Kyaw,2026-03-09 20:11:00
2026-03-10,RC-003,10.9,7.8,5.1,0.5,1491.0,32.0,0.0,1523.0,FULL,FULL,U Kyaw,2026-03-10 18:38:00
2026-03-11,RC-003,11.3,10.5,4.7,0.6,1876.0,29.0,0.0,1905.0,FULL,FULL,Daw Su,2026-03-11 20:34:00
2026-03-12,RC-003,10.0,7.9,6.0,0.5,1581.0,38.0,0.0,1619.0,FULL,FULL,U Kyaw,2026-03-12 20:37:00
2026-03-13,RC-003,9.3,7.2,6.7,0.4,1203.0,42.0,0.0,1245.0,FULL,FULL,Ko Zaw,2026-03-13 19:58:00
2026-03-14,RC-003,7.7,5.8,8.3,0.3,947.0,52.0,0.0,999.0,FULL,FULL,Ma Thida,2026-03-14 19:24:00
2026-03-15,RC-003,5.5,4.2,10.5,0.2,624.0,66.0,0.0,690.0,FULL,FULL,U Aung Ko,2026-03-15 18:22:00
2026-03-16,RC-003,12.0,9.0,4.0,0.6,1895.0,25.0,0.0,1920.0,FULL,FULL,U Aung Ko,2026-03-16 18:03:00
2026-03-17,RC-003,12.0,8.7,4.0,0.5,1625.0,25.0,0.0,1650.0,FULL,FULL,U Kyaw,2026-03-17 20:34:00
2026-03-18,RC-003,12.0,10.4,4.0,0.6,1852.0,25.0,0.0,1877.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-03-18 20:54:00
2026-03-19,RC-003,10.9,9.7,5.1,0.6,1832.0,32.0,0.0,1864.0,FULL,FULL,U Kyaw,2026-03-19 20:11:00
2026-03-20,RC-003,11.1,8.2,4.9,0.5,1525.0,31.0,0.0,1556.0,FULL,FULL,Ma Thida,2026-03-20 20:16:00
2026-03-21,RC-003,7.9,7.1,8.1,0.4,1226.0,51.0,0.0,1277.0,FULL,FULL,Daw Su,2026-03-21 19:03:00
2026-03-22,RC-003,8.1,8.1,7.9,0.5,1566.0,49.0,0.0,1615.0,REDUCED,REDUCED,Daw Su,2026-03-22 18:52:00
2026-03-23,RC-003,12.0,8.9,4.0,0.5,1586.0,25.0,0.0,1611.0,FULL,FULL,U Kyaw,2026-03-23 19:39:00
2026-03-24,RC-003,9.7,9.6,6.3,0.5,1588.0,39.0,0.0,1627.0,FULL,FULL,Daw Su,2026-03-24 18:00:00
2026-03-25,RC-003,11.6,8.2,4.4,0.5,1615.0,28.0,0.0,1643.0,FULL,FULL,U Aung Ko,2026-03-25 18:44:00
2026-03-26,RC-003,11.3,9.4,4.7,0.6,1904.0,29.0,0.0,1933.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-03-26 20:20:00
2026-03-27,RC-003,12.0,9.2,4.0,0.4,1319.0,25.0,0.0,1344.0,FULL,FULL,Ma Thida,2026-03-27 20:21:00
2026-03-28,RC-003,7.7,6.3,8.3,0.3,951.0,52.0,0.0,1003.0,FULL,FULL,Ko Zaw,2026-03-28 20:32:00
2026-03-29,RC-003,4.1,3.8,11.9,0.3,1025.0,74.0,0.0,1099.0,FULL,FULL,U Aung Ko,2026-03-29 20:02:00
2025-10-01,RC-004,3.1,2.6,12.9,0.1,284.0,81.0,0.0,365.0,FULL,FULL,U Aung Ko,2025-10-01 20:44:00
2025-10-02,RC-004,4.5,3.8,11.5,0.2,560.0,72.0,0.0,632.0,FULL,FULL,Ko Zaw,2025-10-02 19:36:00
2025-10-03,RC-004,6.5,5.5,9.5,0.3,861.0,59.0,0.0,920.0,FULL,FULL,U Kyaw,2025-10-03 20:55:00
2025-10-04,RC-004,3.1,3.1,12.9,0.2,590.0,81.0,0.0,671.0,FULL,FULL,U Kyaw,2025-10-04 19:09:00
2025-10-05,RC-004,4.7,3.7,11.3,0.3,845.0,71.0,0.0,916.0,FULL,FULL,U Kyaw,2025-10-05 20:35:00
2025-10-06,RC-004,5.1,3.7,10.9,0.2,565.0,68.0,0.0,633.0,FULL,FULL,U Aung Ko,2025-10-06 20:45:00
2025-10-07,RC-004,4.0,3.5,12.0,0.2,596.0,75.0,0.0,671.0,FULL,FULL,U Kyaw,2025-10-07 19:36:00
2025-10-08,RC-004,4.8,4.6,11.2,0.3,877.0,70.0,0.0,947.0,FULL,FULL,Ma Thida,2025-10-08 18:24:00
2025-10-09,RC-004,6.8,5.0,9.2,0.3,850.0,57.0,0.0,907.0,FULL,FULL,U Kyaw,2025-10-09 19:59:00
2025-10-10,RC-004,6.5,5.7,9.5,0.4,1169.0,59.0,0.0,1228.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-10-10 19:20:00
2025-10-11,RC-004,6.1,5.3,9.9,0.3,855.0,62.0,0.0,917.0,FULL,FULL,Daw Su,2025-10-11 20:02:00
2025-10-12,RC-004,2.7,2.1,13.3,0.1,286.0,83.0,0.0,369.0,FULL,FULL,Daw Su,2025-10-12 18:02:00
2025-10-13,RC-004,5.5,4.4,10.5,0.3,876.0,66.0,0.0,942.0,FULL,FULL,U Aung Ko,2025-10-13 19:31:00
2025-10-14,RC-004,4.0,3.0,12.0,0.2,551.0,75.0,0.0,626.0,FULL,FULL,U Kyaw,2025-10-14 19:39:00
2025-10-15,RC-004,5.4,5.0,10.6,0.2,555.0,66.0,0.0,621.0,FULL,FULL,Ko Zaw,2025-10-15 18:08:00
2025-10-16,RC-004,4.8,4.1,11.2,0.3,862.0,70.0,0.0,932.0,FULL,FULL,Ko Zaw,2025-10-16 19:21:00
2025-10-17,RC-004,2.6,2.1,13.4,0.1,284.0,84.0,0.0,368.0,FULL,FULL,Ma Thida,2025-10-17 19:13:00
2025-10-18,RC-004,4.4,3.4,11.6,0.2,591.0,72.0,0.0,663.0,FULL,FULL,Ko Zaw,2025-10-18 19:28:00
2025-10-19,RC-004,3.6,2.6,12.4,0.2,573.0,78.0,0.0,651.0,FULL,FULL,U Aung Ko,2025-10-19 18:24:00
2025-10-20,RC-004,7.0,6.5,9.0,0.4,1131.0,56.0,0.0,1187.0,SELECTIVE,SELECTIVE,Ma Thida,2025-10-20 18:09:00
2025-10-21,RC-004,6.2,4.4,9.8,0.2,612.0,61.0,0.0,673.0,SELECTIVE,SELECTIVE,Daw Su,2025-10-21 19:36:00
2025-10-22,RC-004,8.7,7.8,7.3,0.5,1464.0,46.0,0.0,1510.0,REDUCED,REDUCED,Daw Su,2025-10-22 18:39:00
2025-10-23,RC-004,5.1,4.6,10.9,0.3,886.0,68.0,0.0,954.0,SELECTIVE,SELECTIVE,Daw Su,2025-10-23 19:00:00
2025-10-24,RC-004,6.3,4.6,9.7,0.3,851.0,61.0,0.0,912.0,FULL,FULL,Ko Zaw,2025-10-24 19:52:00
2025-10-25,RC-004,3.9,3.5,12.1,0.2,582.0,76.0,0.0,658.0,FULL,FULL,U Kyaw,2025-10-25 19:24:00
2025-10-26,RC-004,4.0,3.9,12.0,0.2,593.0,75.0,0.0,668.0,FULL,FULL,U Kyaw,2025-10-26 19:13:00
2025-10-27,RC-004,6.2,5.0,9.8,0.3,859.0,61.0,0.0,920.0,SELECTIVE,SELECTIVE,Ko Zaw,2025-10-27 19:53:00
2025-10-28,RC-004,5.2,4.6,10.8,0.3,896.0,68.0,0.0,964.0,FULL,FULL,Ko Zaw,2025-10-28 19:51:00
2025-10-29,RC-004,4.5,3.4,11.5,0.2,581.0,72.0,0.0,653.0,FULL,FULL,U Aung Ko,2025-10-29 21:17:00
2025-10-30,RC-004,4.9,3.9,11.1,0.2,586.0,69.0,0.0,655.0,FULL,FULL,U Kyaw,2025-10-30 20:55:00
2025-10-31,RC-004,6.6,5.5,9.4,0.3,872.0,59.0,0.0,931.0,FULL,FULL,Ko Zaw,2025-10-31 21:41:00
2025-11-01,RC-004,1.9,1.6,14.1,0.1,310.0,88.0,0.0,398.0,FULL,FULL,Ma Thida,2025-11-01 18:51:00
2025-11-02,RC-004,4.3,3.8,11.7,0.3,884.0,73.0,0.0,957.0,FULL,FULL,U Kyaw,2025-11-02 19:50:00
2025-11-03,RC-004,8.0,6.0,8.0,0.3,859.0,50.0,0.0,909.0,SELECTIVE,SELECTIVE,Ma Thida,2025-11-03 18:31:00
2025-11-04,RC-004,6.3,4.9,9.7,0.2,602.0,61.0,0.0,663.0,FULL,FULL,Ko Zaw,2025-11-04 20:16:00
2025-11-05,RC-004,4.6,4.0,11.4,0.2,569.0,71.0,0.0,640.0,FULL,FULL,U Aung Ko,2025-11-05 21:09:00
2025-11-06,RC-004,5.1,4.9,10.9,0.3,886.0,68.0,0.0,954.0,FULL,FULL,U Aung Ko,2025-11-06 18:00:00
2025-11-07,RC-004,7.1,6.6,8.9,0.3,833.0,56.0,0.0,889.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-11-07 19:56:00
2025-11-08,RC-004,2.3,1.6,13.7,0.1,282.0,86.0,0.0,368.0,FULL,FULL,Ko Zaw,2025-11-08 19:47:00
2025-11-09,RC-004,2.4,2.1,13.6,0.1,320.0,85.0,0.0,405.0,FULL,FULL,U Aung Ko,2025-11-09 18:38:00
2025-11-10,RC-004,7.5,7.1,8.5,0.4,1294.0,53.0,0.0,1347.0,FULL,FULL,Ko Zaw,2025-11-10 20:41:00
2025-11-11,RC-004,4.6,4.5,11.4,0.3,955.0,71.0,0.0,1026.0,FULL,FULL,Daw Su,2025-11-11 21:47:00
2025-11-12,RC-004,6.2,5.7,9.8,0.4,1262.0,61.0,0.0,1323.0,FULL,FULL,Ma Thida,2025-11-12 18:20:00
2025-11-13,RC-004,6.7,6.5,9.3,0.4,1255.0,58.0,0.0,1313.0,FULL,FULL,Ma Thida,2025-11-13 18:57:00
2025-11-14,RC-004,5.8,5.6,10.2,0.3,911.0,64.0,0.0,975.0,FULL,FULL,Daw Su,2025-11-14 20:27:00
2025-11-15,RC-004,4.0,2.8,12.0,0.1,309.0,75.0,0.0,384.0,FULL,FULL,Daw Su,2025-11-15 19:51:00
2025-11-16,RC-004,4.4,3.3,11.6,0.2,622.0,72.0,0.0,694.0,FULL,FULL,U Aung Ko,2025-11-16 21:30:00
2025-11-17,RC-004,7.2,6.2,8.8,0.4,1290.0,55.0,0.0,1345.0,FULL,FULL,Daw Su,2025-11-17 21:58:00
2025-11-18,RC-004,4.2,3.2,11.8,0.2,633.0,74.0,0.0,707.0,FULL,FULL,Ma Thida,2025-11-18 18:03:00
2025-11-19,RC-004,4.0,3.3,12.0,0.2,598.0,75.0,0.0,673.0,FULL,FULL,U Kyaw,2025-11-19 18:41:00
2025-11-20,RC-004,7.0,6.3,9.0,0.4,1262.0,56.0,0.0,1318.0,FULL,FULL,Daw Su,2025-11-20 21:32:00
2025-11-21,RC-004,6.4,4.5,9.6,0.3,928.0,60.0,0.0,988.0,SELECTIVE,SELECTIVE,Ko Zaw,2025-11-21 19:44:00
2025-11-22,RC-004,3.4,2.9,12.6,0.1,307.0,79.0,0.0,386.0,FULL,FULL,Ko Zaw,2025-11-22 19:31:00
2025-11-23,RC-004,3.6,3.4,12.4,0.2,583.0,78.0,0.0,661.0,FULL,FULL,Daw Su,2025-11-23 20:24:00
2025-11-24,RC-004,5.1,4.2,10.9,0.2,589.0,68.0,0.0,657.0,FULL,FULL,Ko Zaw,2025-11-24 19:31:00
2025-11-25,RC-004,6.2,5.1,9.8,0.3,880.0,61.0,0.0,941.0,FULL,FULL,U Kyaw,2025-11-25 20:46:00
2025-11-26,RC-004,6.6,5.6,9.4,0.4,1115.0,59.0,0.0,1174.0,SELECTIVE,SELECTIVE,U Kyaw,2025-11-26 21:22:00
2025-11-27,RC-004,8.6,6.3,7.4,0.3,848.0,46.0,0.0,894.0,REDUCED,REDUCED,U Aung Ko,2025-11-27 19:48:00
2025-11-28,RC-004,7.0,5.5,9.0,0.3,863.0,56.0,0.0,919.0,FULL,FULL,Daw Su,2025-11-28 20:55:00
2025-11-29,RC-004,2.9,2.3,13.1,0.2,585.0,82.0,0.0,667.0,FULL,FULL,U Kyaw,2025-11-29 20:50:00
2025-11-30,RC-004,6.0,5.2,10.0,0.3,842.0,62.0,0.0,904.0,FULL,FULL,Ma Thida,2025-11-30 18:54:00
2025-12-01,RC-004,6.3,6.2,9.7,0.3,849.0,61.0,0.0,910.0,FULL,FULL,U Kyaw,2025-12-01 19:51:00
2025-12-02,RC-004,6.2,4.9,9.8,0.3,827.0,61.0,0.0,888.0,FULL,FULL,Daw Su,2025-12-02 21:51:00
2025-12-03,RC-004,6.4,5.9,9.6,0.3,825.0,60.0,0.0,885.0,REDUCED,REDUCED,Ma Thida,2025-12-03 18:21:00
2025-12-04,RC-004,7.0,6.2,9.0,0.3,873.0,56.0,0.0,929.0,REDUCED,REDUCED,Ko Zaw,2025-12-04 20:10:00
2025-12-05,RC-004,7.2,5.5,8.8,0.3,886.0,55.0,0.0,941.0,FULL,FULL,Ko Zaw,2025-12-05 19:24:00
2025-12-06,RC-004,4.5,3.8,11.5,0.2,568.0,72.0,0.0,640.0,FULL,FULL,Ma Thida,2025-12-06 20:26:00
2025-12-07,RC-004,4.4,4.0,11.6,0.2,586.0,72.0,0.0,658.0,FULL,FULL,Ko Zaw,2025-12-07 19:05:00
2025-12-08,RC-004,6.9,5.4,9.1,0.4,1152.0,57.0,0.0,1209.0,FULL,FULL,U Kyaw,2025-12-08 19:08:00
2025-12-09,RC-004,4.6,4.2,11.4,0.3,841.0,71.0,0.0,912.0,FULL,FULL,Ma Thida,2025-12-09 18:26:00
2025-12-10,RC-004,6.8,5.7,9.2,0.3,866.0,57.0,0.0,923.0,SELECTIVE,SELECTIVE,Daw Su,2025-12-10 20:26:00
2025-12-11,RC-004,5.4,5.3,10.6,0.4,1194.0,66.0,0.0,1260.0,REDUCED,REDUCED,Ma Thida,2025-12-11 20:41:00
2025-12-12,RC-004,4.9,3.8,11.1,0.2,573.0,69.0,0.0,642.0,FULL,FULL,Ko Zaw,2025-12-12 18:15:00
2025-12-13,RC-004,3.9,3.8,12.1,0.3,899.0,76.0,0.0,975.0,FULL,FULL,Ko Zaw,2025-12-13 18:42:00
2025-12-14,RC-004,5.6,4.1,10.4,0.3,800.0,65.0,0.0,865.0,FULL,FULL,Ko Zaw,2025-12-14 21:23:00
2025-12-15,RC-004,6.7,6.3,9.3,0.4,1179.0,58.0,0.0,1237.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-12-15 19:16:00
2025-12-16,RC-004,7.0,5.5,9.0,0.4,1158.0,56.0,0.0,1214.0,SELECTIVE,SELECTIVE,Ma Thida,2025-12-16 20:57:00
2025-12-17,RC-004,6.1,5.4,9.9,0.3,861.0,62.0,0.0,923.0,FULL,FULL,U Aung Ko,2025-12-17 20:58:00
2025-12-18,RC-004,6.8,5.7,9.2,0.3,873.0,57.0,0.0,930.0,FULL,FULL,Ko Zaw,2025-12-18 19:33:00
2025-12-19,RC-004,4.1,4.0,11.9,0.2,550.0,74.0,0.0,624.0,FULL,FULL,Ko Zaw,2025-12-19 20:15:00
2025-12-20,RC-004,4.6,4.5,11.4,0.2,580.0,71.0,0.0,651.0,FULL,FULL,Ma Thida,2025-12-20 20:13:00
2025-12-21,RC-004,3.9,3.3,12.1,0.2,591.0,76.0,0.0,667.0,FULL,FULL,Ko Zaw,2025-12-21 20:40:00
2025-12-22,RC-004,6.5,6.3,9.5,0.4,1220.0,59.0,0.0,1279.0,FULL,FULL,U Kyaw,2025-12-22 20:05:00
2025-12-23,RC-004,8.5,8.2,7.5,0.5,1450.0,47.0,0.0,1497.0,REDUCED,REDUCED,Ma Thida,2025-12-23 19:14:00
2025-12-24,RC-004,4.5,3.5,11.5,0.2,577.0,72.0,0.0,649.0,FULL,FULL,Ko Zaw,2025-12-24 19:09:00
2025-12-25,RC-004,7.0,5.7,9.0,0.4,1168.0,56.0,0.0,1224.0,FULL,FULL,U Kyaw,2025-12-25 18:12:00
2025-12-26,RC-004,6.9,6.0,9.1,0.4,1216.0,57.0,0.0,1273.0,FULL,FULL,U Kyaw,2025-12-26 21:49:00
2025-12-27,RC-004,6.7,6.5,9.3,0.4,1201.0,58.0,0.0,1259.0,FULL,FULL,Ma Thida,2025-12-27 19:21:00
2025-12-28,RC-004,3.6,2.7,12.4,0.2,589.0,78.0,0.0,667.0,FULL,FULL,U Aung Ko,2025-12-28 18:21:00
2025-12-29,RC-004,6.9,6.5,9.1,0.4,1214.0,57.0,0.0,1271.0,FULL,FULL,Ma Thida,2025-12-29 20:40:00
2025-12-30,RC-004,9.8,7.3,6.2,0.5,1506.0,39.0,0.0,1545.0,FULL,FULL,Daw Su,2025-12-30 21:21:00
2025-12-31,RC-004,5.7,4.6,10.3,0.3,927.0,64.0,0.0,991.0,REDUCED,REDUCED,Daw Su,2025-12-31 20:33:00
2026-01-01,RC-004,5.7,5.1,10.3,0.4,1187.0,64.0,0.0,1251.0,FULL,FULL,U Aung Ko,2026-01-01 20:24:00
2026-01-02,RC-004,6.1,5.6,9.9,0.4,1202.0,62.0,0.0,1264.0,FULL,FULL,Ma Thida,2026-01-02 19:06:00
2026-01-03,RC-004,2.9,2.6,13.1,0.1,301.0,82.0,0.0,383.0,FULL,FULL,U Kyaw,2026-01-03 20:56:00
2026-01-04,RC-004,1.1,1.0,14.9,0.1,293.0,93.0,0.0,386.0,FULL,FULL,Ma Thida,2026-01-04 20:42:00
2026-01-05,RC-004,6.5,6.4,9.5,0.4,1233.0,59.0,0.0,1292.0,FULL,FULL,Ko Zaw,2026-01-05 19:49:00
2026-01-06,RC-004,6.0,5.0,10.0,0.2,618.0,62.0,0.0,680.0,SELECTIVE,SELECTIVE,Daw Su,2026-01-06 21:07:00
2026-01-07,RC-004,4.3,4.0,11.7,0.3,923.0,73.0,0.0,996.0,FULL,FULL,U Kyaw,2026-01-07 20:43:00
2026-01-08,RC-004,5.9,5.9,10.1,0.4,1226.0,63.0,0.0,1289.0,FULL,FULL,Ma Thida,2026-01-08 18:50:00
2026-01-09,RC-004,4.2,3.7,11.8,0.3,893.0,74.0,0.0,967.0,FULL,FULL,U Kyaw,2026-01-09 19:57:00
2026-01-10,RC-004,0.4,0.3,15.6,0.0,0.0,98.0,0.0,98.0,FULL,FULL,Daw Su,2026-01-10 19:28:00
2026-01-11,RC-004,3.1,2.8,12.9,0.1,351.0,81.0,0.0,432.0,FULL,FULL,Ma Thida,2026-01-11 18:51:00
2026-01-12,RC-004,6.6,6.3,9.4,0.4,1390.0,59.0,0.0,1449.0,FULL,FULL,Daw Su,2026-01-12 21:38:00
2026-01-13,RC-004,6.0,5.5,10.0,0.3,1060.0,62.0,0.0,1122.0,FULL,FULL,U Kyaw,2026-01-13 19:12:00
2026-01-14,RC-004,8.6,7.4,7.4,0.5,1792.0,46.0,0.0,1838.0,SELECTIVE,SELECTIVE,Ma Thida,2026-01-14 19:58:00
2026-01-15,RC-004,5.7,4.4,10.3,0.2,720.0,64.0,0.0,784.0,FULL,FULL,Ma Thida,2026-01-15 19:58:00
2026-01-16,RC-004,4.5,4.3,11.5,0.3,1073.0,72.0,0.0,1145.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-01-16 19:41:00
2026-01-17,RC-004,4.5,3.8,11.5,0.3,1076.0,72.0,0.0,1148.0,FULL,FULL,Ko Zaw,2026-01-17 19:31:00
2026-01-18,RC-004,1.4,1.2,14.6,0.1,356.0,91.0,0.0,447.0,FULL,FULL,Ko Zaw,2026-01-18 20:10:00
2026-01-19,RC-004,7.1,5.8,8.9,0.3,1026.0,56.0,0.0,1082.0,FULL,FULL,U Kyaw,2026-01-19 19:12:00
2026-01-20,RC-004,5.8,5.5,10.2,0.4,1258.0,64.0,0.0,1322.0,FULL,FULL,Ma Thida,2026-01-20 18:14:00
2026-01-21,RC-004,5.9,5.4,10.1,0.4,1262.0,63.0,0.0,1325.0,FULL,FULL,Ma Thida,2026-01-21 21:55:00
2026-01-22,RC-004,6.3,4.7,9.7,0.2,670.0,61.0,0.0,731.0,FULL,FULL,Ma Thida,2026-01-22 20:33:00
2026-01-23,RC-004,4.6,4.3,11.4,0.3,941.0,71.0,0.0,1012.0,FULL,FULL,U Kyaw,2026-01-23 20:57:00
2026-01-24,RC-004,4.9,4.6,11.1,0.2,636.0,69.0,0.0,705.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-01-24 20:25:00
2026-01-25,RC-004,3.3,3.3,12.7,0.2,630.0,79.0,0.0,709.0,FULL,FULL,Ma Thida,2026-01-25 21:30:00
2026-01-26,RC-004,7.8,5.9,8.2,0.3,919.0,51.0,0.0,970.0,REDUCED,REDUCED,U Aung Ko,2026-01-26 19:40:00
2026-01-27,RC-004,7.7,7.2,8.3,0.5,1623.0,52.0,0.0,1675.0,FULL,FULL,Daw Su,2026-01-27 19:31:00
2026-01-28,RC-004,5.8,5.3,10.2,0.3,964.0,64.0,0.0,1028.0,FULL,FULL,Ma Thida,2026-01-28 20:44:00
2026-01-29,RC-004,6.5,6.5,9.5,0.4,1286.0,59.0,0.0,1345.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-01-29 20:31:00
2026-01-30,RC-004,5.3,5.0,10.7,0.3,923.0,67.0,0.0,990.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-01-30 20:12:00
2026-01-31,RC-004,2.4,1.7,13.6,0.1,326.0,85.0,0.0,411.0,FULL,FULL,U Kyaw,2026-01-31 20:46:00
2026-02-01,RC-004,1.3,0.9,14.7,0.1,303.0,92.0,0.0,395.0,FULL,FULL,U Kyaw,2026-02-01 19:41:00
2026-02-02,RC-004,7.0,5.0,9.0,0.3,957.0,56.0,0.0,1013.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-02-02 21:14:00
2026-02-03,RC-004,5.8,4.7,10.2,0.2,663.0,64.0,0.0,727.0,FULL,FULL,Daw Su,2026-02-03 20:49:00
2026-02-04,RC-004,6.7,6.0,9.3,0.3,917.0,58.0,0.0,975.0,FULL,FULL,Ma Thida,2026-02-04 18:43:00
2026-02-05,RC-004,6.0,5.3,10.0,0.2,617.0,62.0,0.0,679.0,SELECTIVE,SELECTIVE,Daw Su,2026-02-05 20:43:00
2026-02-06,RC-004,3.5,2.9,12.5,0.1,314.0,78.0,0.0,392.0,FULL,FULL,U Kyaw,2026-02-06 20:57:00
2026-02-07,RC-004,4.6,3.5,11.4,0.2,617.0,71.0,0.0,688.0,FULL,FULL,U Aung Ko,2026-02-07 18:02:00
2026-02-08,RC-004,2.5,2.0,13.5,0.1,300.0,84.0,0.0,384.0,FULL,FULL,Daw Su,2026-02-08 20:48:00
2026-02-09,RC-004,4.2,3.8,11.8,0.2,624.0,74.0,0.0,698.0,FULL,FULL,Ma Thida,2026-02-09 21:23:00
2026-02-10,RC-004,4.2,3.0,11.8,0.2,605.0,74.0,0.0,679.0,FULL,FULL,Ma Thida,2026-02-10 20:23:00
2026-02-11,RC-004,6.1,4.6,9.9,0.3,943.0,62.0,0.0,1005.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-02-11 19:00:00
2026-02-12,RC-004,5.4,4.5,10.6,0.3,908.0,66.0,0.0,974.0,FULL,FULL,Ko Zaw,2026-02-12 18:47:00
2026-02-13,RC-004,3.5,2.7,12.5,0.2,644.0,78.0,0.0,722.0,FULL,FULL,U Kyaw,2026-02-13 19:09:00
2026-02-14,RC-004,4.1,3.9,11.9,0.2,606.0,74.0,0.0,680.0,FULL,FULL,U Kyaw,2026-02-14 20:24:00
2026-02-15,RC-004,2.0,1.9,14.0,0.1,306.0,88.0,0.0,394.0,FULL,FULL,U Aung Ko,2026-02-15 19:32:00
2026-02-16,RC-004,3.4,2.8,12.6,0.2,629.0,79.0,0.0,708.0,FULL,FULL,U Kyaw,2026-02-16 20:50:00
2026-02-17,RC-004,7.9,7.0,8.1,0.4,1283.0,51.0,0.0,1334.0,FULL,FULL,Ko Zaw,2026-02-17 19:06:00
2026-02-18,RC-004,3.6,3.3,12.4,0.2,664.0,78.0,0.0,742.0,FULL,FULL,U Aung Ko,2026-02-18 20:29:00
2026-02-19,RC-004,2.5,2.0,13.5,0.1,340.0,84.0,0.0,424.0,FULL,FULL,U Aung Ko,2026-02-19 20:47:00
